utc,Label,Speed,HDOP,Satelites,Latitude,Longitude,Altitude,Roll Degrees,Pitch Degrees,Dynamic Magnitude,Jerk,Jerk Std,Acceleration X,Acceleration Y,Acceleration Z,Standard Deviation,Energy,Zero Crossings,session_id,motion_disagreement,motion_mismatch,speed_per_dyn_mag,speed_per_jerk_std
250426_160540.984,1,34.279999,0.83,11,58.501629,8.873747,1.4,-6.96018,-5.018192,0.326403,3.07718,1.885707,0.116607,0.225311,0.20537,0.074179,0.052489,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.310006,104.702813,18.082961
250426_160550.000,1,61.0,0.82,11,58.50275,8.874518,11.5,-6.405957,-4.979901,0.264789,8.187643,2.300328,-0.134289,0.002187,-0.228199,0.08578,0.054626,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.080423,229.505733,26.403174
250426_160559.016,1,61.779999,0.82,11,58.504101,8.874802,18.1,-6.540751,-4.579634,0.20441,0.880827,2.428535,-0.187261,0.002669,-0.081913,0.087724,0.057286,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.208979,300.763597,25.334881
250426_160608.000,1,58.5,0.82,11,58.505409,8.873979,25.6,-6.290616,-3.254403,0.129452,4.984114,2.553204,-0.077405,0.100707,-0.024986,0.093636,0.061869,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.326096,448.441557,22.822998
250426_160608.000,1,58.5,0.82,11,58.505409,8.873979,25.6,-6.290616,-3.254403,0.129452,4.984114,2.553204,-0.077405,0.100707,-0.024986,0.093636,0.061869,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.326096,448.441557,22.822998
250426_160608.000,1,58.5,0.82,11,58.505409,8.873979,25.6,-6.290616,-3.254403,0.129452,4.984114,2.553204,-0.077405,0.100707,-0.024986,0.093636,0.061869,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.326096,448.441557,22.822998
250426_160608.000,1,58.5,0.82,11,58.505409,8.873979,25.6,-6.290616,-3.254403,0.129452,4.984114,2.553204,-0.077405,0.100707,-0.024986,0.093636,0.061869,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.326096,448.441557,22.822998
250426_160616.000,1,56.349998,0.88,10,58.506481,8.873186,26.4,-6.794128,-2.602134,0.224058,12.029841,2.827394,-0.153957,-0.040777,-0.157596,0.094481,0.064516,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.115383,250.379561,19.859774
250426_160616.984,1,57.349998,0.87,10,58.506599,8.873066,26.6,-6.921976,-2.772849,0.16687,7.191885,2.916307,0.023406,0.006906,-0.165076,0.081271,0.061523,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.23976,341.633917,19.59808
250426_160626.000,1,61.630001,0.94,9,58.5075,8.871227,27.799999,-7.434432,-2.050901,0.247715,1.956757,2.640301,0.016641,-0.002735,0.247141,0.080743,0.055142,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.12087,247.793415,23.253963
250426_160635.016,1,62.389999,0.86,10,58.507851,8.868607,32.099998,-7.703429,-1.514204,0.238719,1.561418,2.555255,-0.051809,-0.157102,0.172109,0.070763,0.05173,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.146462,260.263038,24.321171
250426_160644.000,1,32.02,0.82,11,58.508362,8.867059,33.599998,-7.791852,-0.59787,0.147465,2.557116,2.593391,-0.072765,-0.089653,-0.091726,0.07897,0.058043,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.02527,215.673506,12.299342
250426_160644.984,1,36.27,0.82,11,58.508469,8.867095,33.700001,-7.807376,-0.244093,0.091338,3.901176,2.234288,-0.028324,-0.078647,-0.036811,0.085221,0.059458,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.180024,392.795937,16.161026
250426_160702.000,1,27.280001,1.88,7,58.51067,8.866415,31.6,-7.439631,0.072196,0.274576,1.528211,2.367458,-0.04006,0.068439,0.262875,0.098444,0.065956,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.276352,98.992601,11.474439
250426_160703.016,1,22.1,1.43,8,58.510681,8.866304,31.799999,-7.672907,0.333617,0.141043,2.24508,2.456263,-0.074126,-0.095205,-0.073037,0.095607,0.068312,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.061086,155.586846,8.960926
250426_160711.016,1,46.509998,0.87,10,58.510071,8.865572,30.6,-7.458395,0.903469,0.47281,4.958704,2.429663,0.049856,0.165376,0.44013,0.096094,0.063659,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.48052,98.161725,19.064106
250426_160712.000,1,49.299999,0.88,10,58.509941,8.865497,30.4,-7.590498,0.09457,0.330533,1.92853,2.430691,0.19268,-0.150089,0.22271,0.098007,0.064406,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.168067,148.70293,20.199199
250426_160720.984,1,56.68,0.97,9,58.508751,8.864706,26.6,-7.837778,0.484397,0.114331,3.194155,2.237024,-0.020471,-0.112473,0.001478,0.097533,0.06318,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.338138,491.455764,25.224474
250426_160728.984,1,55.110001,1.05,8,58.507721,8.863863,27.299999,-7.885921,0.395709,0.271641,1.561378,2.236698,0.053454,-0.027731,0.264882,0.08682,0.062124,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.007817,202.133645,24.52933
250426_160738.000,1,51.119999,0.95,9,58.50666,8.862855,26.799999,-8.067967,-0.299492,0.315059,2.242889,2.270637,-0.038326,-0.044618,-0.30952,0.088751,0.057121,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.118918,161.742008,22.414794
250426_160738.000,1,51.119999,0.95,9,58.50666,8.862855,26.799999,-8.067967,-0.299492,0.315059,2.242889,2.270637,-0.038326,-0.044618,-0.30952,0.088751,0.057121,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.118918,161.742008,22.414794
250426_160738.000,1,51.119999,0.95,9,58.50666,8.862855,26.799999,-8.067967,-0.299492,0.315059,2.242889,2.270637,-0.038326,-0.044618,-0.30952,0.088751,0.057121,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.118918,161.742008,22.414794
250426_160738.000,1,51.119999,0.95,9,58.50666,8.862855,26.799999,-8.067967,-0.299492,0.315059,2.242889,2.270637,-0.038326,-0.044618,-0.30952,0.088751,0.057121,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.118918,161.742008,22.414794
250426_160739.016,1,48.689999,0.96,9,58.506538,8.862763,26.700001,-8.284159,-0.469465,0.120823,3.654522,2.269003,0.027813,-0.069587,0.094774,0.09803,0.064846,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.245255,399.679568,21.364608
250426_160747.016,1,25.26,0.88,10,58.505981,8.862105,26.0,-7.607573,-0.40991,0.206514,0.973224,2.218803,0.110646,0.123616,-0.122982,0.099705,0.060373,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.160428,121.726736,11.333439
250426_160756.000,1,44.189999,0.84,11,58.505989,8.860456,25.9,-6.963134,-0.288575,0.319732,3.158752,2.035291,-5.2e-05,-0.000754,-0.319731,0.095381,0.061895,18.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.197563,137.778765,21.605725
250426_160804.000,1,53.939999,0.84,11,58.505241,8.859207,20.0,-5.973917,-0.332134,0.500861,2.905922,1.8719,0.034701,0.358972,0.347557,0.108354,0.067498,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.462321,107.480061,28.662516
250426_160804.984,1,52.919998,0.82,11,58.505119,8.859076,19.700001,-5.730906,-0.301382,0.103273,2.502066,1.879565,-0.009835,-0.060174,0.083352,0.108601,0.070505,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.322654,507.514907,28.006445
250426_160812.984,1,49.040001,0.82,11,58.504219,8.858197,19.299999,-4.928468,-0.592697,0.339725,4.374897,2.183268,-0.030973,0.157335,0.299498,0.092366,0.073227,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.189049,143.928547,22.359328
250426_160822.000,1,50.419998,0.82,11,58.50386,8.856396,17.6,-5.225685,-0.801894,0.439398,3.746005,2.015236,0.02877,0.033893,0.437143,0.097638,0.069424,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.374596,114.487356,24.895858
250426_160831.016,1,47.599998,1.05,9,58.503891,8.85437,20.4,-5.771283,-0.47963,0.223155,3.579883,1.981424,-0.106924,-0.096573,0.170409,0.094183,0.070022,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.02969,212.353201,23.902496
250426_160832.000,1,46.110001,0.82,11,58.503891,8.854145,21.200001,-6.11644,-0.875315,0.300541,4.522769,1.975678,0.022465,0.176651,0.242105,0.089826,0.066524,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.139982,152.914479,23.221284
250426_160840.000,1,47.299999,0.82,11,58.50325,8.853204,25.799999,-6.579614,-0.89688,0.229565,1.912003,1.910707,-0.027914,-0.058159,-0.220314,0.080999,0.056339,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.01387,205.148224,24.626351
250426_160848.984,1,46.5,0.84,11,58.50219,8.853404,30.5,-6.746386,-0.714812,0.097673,4.895943,1.630889,0.070595,-0.024524,-0.062889,0.08073,0.049917,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.269654,471.254073,28.338298
250426_160850.000,1,49.75,0.87,10,58.502079,8.853315,31.1,-6.847624,-0.796992,0.317231,3.812188,1.810356,-0.001566,0.124383,0.291825,0.06552,0.04593,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.136962,156.333008,27.329812
250426_160856.984,1,49.75,0.9,10,58.50127,8.852639,35.099998,-7.211761,-0.129337,0.259596,2.29391,1.818492,-0.060456,-0.057445,0.245836,0.070107,0.047646,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.021693,190.908234,27.208209
250426_160858.000,1,53.709999,0.87,10,58.501129,8.852636,35.700001,-7.330857,0.066801,0.251235,6.507828,1.729419,-0.05381,0.233201,0.076425,0.070906,0.050483,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.03463,212.936238,30.878128
250426_160859.016,1,52.59,0.88,10,58.500999,8.852675,36.299999,-7.464098,-0.366028,0.411874,6.330706,1.845119,0.116707,0.232072,0.319629,0.077767,0.052252,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.297849,127.375295,28.348582
250426_160859.016,1,52.59,0.88,10,58.500999,8.852675,36.299999,-7.464098,-0.366028,0.411874,6.330706,1.845119,0.116707,0.232072,0.319629,0.077767,0.052252,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.297849,127.375295,28.348582
250426_160907.016,1,49.02,0.88,10,58.499981,8.852883,39.5,-7.268333,0.073384,0.156876,8.553039,2.125079,-0.06189,-0.041196,-0.13814,0.081363,0.056199,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.176448,310.496384,22.959334
250426_160908.000,1,50.580002,0.88,10,58.49987,8.852801,39.400002,-6.998322,0.388055,0.287388,3.134443,2.061729,-0.014507,-0.063774,-0.279847,0.087443,0.056974,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.068976,175.388775,24.414394
250426_160908.000,1,50.580002,0.88,10,58.49987,8.852801,39.400002,-6.998322,0.388055,0.287388,3.134443,2.061729,-0.014507,-0.063774,-0.279847,0.087443,0.056974,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.068976,175.388775,24.414394
250426_160916.000,1,47.639999,0.84,11,58.498989,8.851913,38.5,-7.004751,0.844619,0.10796,1.253969,2.525358,-0.019132,-0.066645,0.082751,0.102318,0.059005,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.26048,437.22511,18.790246
250426_160916.984,1,47.639999,0.82,11,58.498878,8.851835,38.599998,-6.985655,1.079303,0.248944,5.675126,2.755322,-0.119822,-0.0869,-0.20016,0.10871,0.057792,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.021488,190.602557,17.227649
250426_160924.984,1,45.279999,0.84,11,58.497952,8.851995,34.900002,-7.741176,0.714964,0.20092,1.492398,2.731369,0.034691,-0.057731,-0.189295,0.102628,0.053837,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.05096,224.24722,16.517291
250426_160934.000,1,37.110001,0.84,11,58.496948,8.852193,32.099998,-7.686565,0.218494,0.329027,4.125603,2.603292,-0.073121,-0.064078,-0.314334,0.09279,0.046427,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.286954,112.445409,14.200477
250426_160935.016,1,37.220001,0.82,11,58.496861,8.852167,31.700001,-7.925704,0.508223,0.155094,5.515019,2.56248,0.004102,-0.036562,-0.150667,0.095527,0.050277,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.062013,238.446577,14.468526
250426_160943.016,1,57.93,0.87,10,58.496151,8.850763,29.799999,-8.337891,0.376842,0.246113,3.100508,2.187541,-0.044858,-0.048851,-0.237008,0.081559,0.048342,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.087074,234.427305,26.361289
250426_160952.000,1,57.23,0.93,9,58.49543,8.848619,25.1,-8.550941,0.253474,0.118115,1.935879,2.281099,-0.016936,-0.060503,0.100018,0.079962,0.052132,15.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.336071,480.461166,24.97928
250426_161000.984,1,35.200001,0.89,9,58.494862,8.846828,20.9,-7.951527,0.911026,0.149518,1.824195,2.333666,-0.02781,0.063136,-0.13265,0.089462,0.059725,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.052964,233.858873,15.019205
250426_161002.000,1,37.889999,0.92,9,58.49482,8.846669,20.6,-7.927762,1.18666,0.295732,2.877954,2.351543,-0.023824,0.093657,0.279497,0.094161,0.062287,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.212565,127.690841,16.044591
250426_161011.016,1,50.02,0.84,11,58.49419,8.844952,18.1,-7.94145,0.445329,0.172918,1.77493,2.436173,0.080345,-0.038256,0.148263,0.090966,0.057773,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.154364,287.606524,20.448264
250426_161019.016,1,52.919998,0.82,11,58.493431,8.843716,16.700001,-7.636166,0.49629,0.071874,2.155996,2.435822,0.030354,0.034986,-0.054959,0.098889,0.060147,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.385452,726.186158,21.636901
250426_161019.016,1,52.919998,0.82,11,58.493431,8.843716,16.700001,-7.636166,0.49629,0.071874,2.155996,2.435822,0.030354,0.034986,-0.054959,0.098889,0.060147,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.385452,726.186158,21.636901
250426_161028.000,1,49.139999,0.82,11,58.49231,8.842883,14.5,-6.759895,0.485124,0.262222,3.926903,2.370512,0.00823,-0.037182,-0.259442,0.097717,0.059144,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.033045,186.686315,20.642618
250426_161036.984,1,52.259998,0.82,11,58.491241,8.842194,11.7,-7.054088,0.448989,0.176077,2.424766,2.398268,-0.022922,-0.166932,0.051103,0.099654,0.05889,16.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.170446,295.125677,21.700246
250426_161044.984,1,41.439999,0.82,11,58.49036,8.841601,12.3,-7.530838,0.307185,0.307227,5.223655,2.348407,0.066726,0.166412,0.249486,0.094767,0.059468,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.200054,134.446342,17.571184
250426_161044.984,1,41.439999,0.82,11,58.49036,8.841601,12.3,-7.530838,0.307185,0.307227,5.223655,2.348407,0.066726,0.166412,0.249486,0.094767,0.059468,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.200054,134.446342,17.571184
250426_161044.984,1,41.439999,0.82,11,58.49036,8.841601,12.3,-7.530838,0.307185,0.307227,5.223655,2.348407,0.066726,0.166412,0.249486,0.094767,0.059468,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.200054,134.446342,17.571184
250426_161044.984,1,41.439999,0.82,11,58.49036,8.841601,12.3,-7.530838,0.307185,0.307227,5.223655,2.348407,0.066726,0.166412,0.249486,0.094767,0.059468,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.200054,134.446342,17.571184
250426_161046.000,1,42.509998,0.85,11,58.490269,8.841528,12.6,-7.67319,0.556197,0.082357,3.638597,2.332623,-0.015888,-0.07703,0.024425,0.098009,0.05774,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.260386,509.974665,18.146323
250426_161103.016,1,52.740002,0.85,11,58.48859,8.839677,13.2,-7.652149,1.240193,0.218936,1.178414,2.119819,-0.117164,0.012821,-0.184503,0.08761,0.052256,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.089528,239.796849,24.762672
250426_161104.000,1,54.990002,0.85,11,58.488541,8.839421,13.0,-7.833513,1.428726,0.170406,2.6966,2.18654,-0.070323,-0.153177,-0.025096,0.089292,0.052171,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.209088,320.817086,25.034824
250426_161104.000,1,54.990002,0.85,11,58.488541,8.839421,13.0,-7.833513,1.428726,0.170406,2.6966,2.18654,-0.070323,-0.153177,-0.025096,0.089292,0.052171,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.209088,320.817086,25.034824
250426_161104.000,1,54.990002,0.85,11,58.488541,8.839421,13.0,-7.833513,1.428726,0.170406,2.6966,2.18654,-0.070323,-0.153177,-0.025096,0.089292,0.052171,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.209088,320.817086,25.034824
250426_161104.000,1,54.990002,0.85,11,58.488541,8.839421,13.0,-7.833513,1.428726,0.170406,2.6966,2.18654,-0.070323,-0.153177,-0.025096,0.089292,0.052171,12.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.209088,320.817086,25.034824
250426_161112.000,1,54.990002,0.85,11,58.48782,8.838165,17.200001,-8.430928,1.642699,0.246704,2.767363,1.870514,-0.051895,-0.063325,-0.232723,0.080314,0.048774,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.056491,221.998539,29.242
250426_161112.000,1,54.990002,0.85,11,58.48782,8.838165,17.200001,-8.430928,1.642699,0.246704,2.767363,1.870514,-0.051895,-0.063325,-0.232723,0.080314,0.048774,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.056491,221.998539,29.242
250426_161112.000,1,54.990002,0.85,11,58.48782,8.838165,17.200001,-8.430928,1.642699,0.246704,2.767363,1.870514,-0.051895,-0.063325,-0.232723,0.080314,0.048774,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.056491,221.998539,29.242
250426_161112.000,1,54.990002,0.85,11,58.48782,8.838165,17.200001,-8.430928,1.642699,0.246704,2.767363,1.870514,-0.051895,-0.063325,-0.232723,0.080314,0.048774,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.056491,221.998539,29.242
250426_161112.984,1,46.68,0.82,11,58.487709,8.838106,17.6,-8.586195,2.191402,0.158261,1.42641,1.841067,-0.086496,-0.075401,0.108994,0.077429,0.046825,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.150279,293.104596,25.217893
250426_161120.984,1,43.5,0.82,11,58.48674,8.838057,19.799999,-8.294589,2.598566,0.222812,2.130333,1.856761,-0.052755,0.022634,-0.21529,0.083943,0.048531,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.010623,194.359981,23.3024
250426_161130.000,1,43.57,0.82,11,58.486069,8.836802,19.200001,-7.808714,3.224764,0.273593,4.324553,1.911199,-0.133918,0.090084,-0.220916,0.08253,0.050692,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.111486,158.671243,22.678545
250426_161138.000,1,46.98,0.85,11,58.485241,8.836124,20.9,-6.816438,2.609368,0.258241,3.373871,1.975489,-0.038592,-0.006211,-0.255265,0.082532,0.052595,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.046681,181.221564,23.661683
250426_161139.016,1,47.540001,0.85,11,58.485119,8.836111,21.200001,-5.69582,2.392943,0.155253,1.060847,2.115147,0.005058,0.090377,-0.126134,0.08947,0.060547,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.164894,304.250236,22.370216
250426_161148.000,1,47.810001,0.85,11,58.484531,8.834615,19.1,-6.314954,2.689467,0.148566,1.707582,2.078565,-0.048997,-0.116268,-0.078441,0.090085,0.059221,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.180967,319.657599,22.891315
250426_161204.984,1,58.07,0.82,11,58.483589,8.831437,10.4,-6.704378,2.311826,0.153919,3.26913,1.95442,0.01673,-0.044962,0.146251,0.081379,0.059048,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.272863,374.842242,29.560881
250426_161206.000,1,56.23,0.82,11,58.483459,8.831362,9.7,-7.104434,2.021338,0.171535,3.094553,1.918862,0.018341,-0.127482,-0.113296,0.083086,0.06167,13.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.21923,325.904858,29.151906
250426_161214.000,1,57.990002,0.82,11,58.48241,8.830618,8.2,-6.585713,1.968691,0.293014,4.882432,1.805423,-0.054248,-0.026302,-0.286745,0.084125,0.053391,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.006128,197.235418,31.942973
250426_161215.016,1,59.950001,0.85,11,58.482269,8.830526,9.0,-6.518623,1.797142,0.078929,2.967362,1.625226,0.029239,-0.064096,-0.03559,0.081045,0.048737,14.0,gps_log_20260427_173621(Spoofed Fevik-Eydeham) (Real Stationary + walk),0,0.441642,750.039416,36.661607
